species,pop,author,lat,lon,num_individuals,num_loci,gene_diversity,global_fst,popden,poplvlsd,adult_mass_g,site_PET_mm_yr,PET_mean,AET_mean,lc_5kSI,lc_20kSI,lc_50kSI,lc_100kSI
Odocoileus_virginianus,Robinson_31,Robinson,42.813117,-89.427851,39,14,0.815216,0.010837,25.02749968,49,75000,1074.751515,1243.855208,473.361148,0.519424781,0.515838926,0.579292721,0.663081331
Odocoileus_virginianus,Robinson_32,Robinson,42.33242,-89.339657,34,14,0.827612,-0.006586,29.30000019,49,75000,1103.943434,1243.855208,473.361148,0.425359904,0.407309612,0.524012138,0.614248419
Odocoileus_virginianus,Robinson_33,Robinson,41.98006,-89.337376,35,14,0.812739,0.011787,16.31999969,48,75000,1123.710472,1243.855208,473.361148,0.319003436,0.357261744,0.487926156,0.566061793
Odocoileus_virginianus,Robinson_34,Robinson,42.975315,-89.307982,22,14,0.801022,0.018568,251.6649933,49,75000,1074.663366,1243.855208,473.361148,0.544428239,0.560108999,0.616584119,0.687734277
Odocoileus_virginianus,Robinson_35,Robinson,42.628873,-89.30775,36,14,0.820676,0.004801,18.93500018,48,75000,1086.196356,1243.855208,473.361148,0.436048973,0.468702785,0.566710692,0.655740835
Odocoileus_virginianus,Robinson_36,Robinson,43.413068,-89.185034,24,14,0.799612,0.020933,13.38999987,49,75000,1060.713147,1243.855208,473.361148,0.589264874,0.647346866,0.681246176,0.72946151
Odocoileus_virginianus,Robinson_37,Robinson,42.889903,-89.191035,26,14,0.821478,-0.001603,32.22333399,49,75000,1073.319361,1243.855208,473.361148,0.543088832,0.554328686,0.618435504,0.69250168
Odocoileus_virginianus,Robinson_38,Robinson,42.194008,-89.115142,38,14,0.820891,0.003129,297.9774971,47,75000,1126.750507,1243.855208,473.361148,0.4109238,0.415011116,0.554160447,0.617835344
Odocoileus_virginianus,Robinson_39,Robinson,43.066087,-89.070787,36,14,0.819755,0.003672,58.10999807,49,75000,1073.590361,1243.855208,473.361148,0.550061354,0.59363439,0.653224639,0.713467279
Odocoileus_virginianus,Robinson_4,Robinson,43.509979,-90.490764,26,14,0.83013,-0.013426,8.635000229,52,75000,1027.637081,1243.855208,473.361148,0.619054181,0.704528299,0.684294623,0.629032376
Odocoileus_virginianus,Robinson_40,Robinson,43.152819,-89.069186,38,14,0.799671,0.029602,28.8324995,49,75000,1073.068548,1243.855208,473.361148,0.553020414,0.607813846,0.66203836,0.720455727
Odocoileus_virginianus,Robinson_41,Robinson,42.715883,-89.071842,20,14,0.800549,0.016801,130.8274961,49,75000,1087.849699,1243.855208,473.361148,0.487502094,0.520010318,0.619675785,0.688148123
Odocoileus_virginianus,Robinson_42,Robinson,42.454515,-89.000219,79,14,0.837653,-0.009515,160.9533335,47,75000,1107.338057,1243.855208,473.361148,0.461484962,0.500684647,0.60623417,0.662223601
Odocoileus_virginianus,Robinson_43,Robinson,42.369667,-88.999503,44,14,0.818911,0.007849,351.2149887,48,75000,1120.910751,1243.855208,473.361148,0.437271548,0.4823139,0.601449484,0.650109915
Odocoileus_virginianus,Robinson_44,Robinson,42.802692,-88.95457,39,14,0.826058,-0.001663,68.0274992,49,75000,1080.895161,1243.855208,473.361148,0.522506705,0.558174095,0.644262524,0.703156301
Odocoileus_virginianus,Robinson_45,Robinson,42.539295,-88.952946,40,14,0.831962,-0.008098,56.69666735,47,75000,1099.574899,1243.855208,473.361148,0.501544516,0.528665849,0.624585012,0.676689517
Odocoileus_virginianus,Robinson_46,Robinson,42.454203,-88.8812,64,14,0.830656,-0.002985,47.61500072,46,75000,1089.340771,1243.855208,473.361148,0.478246447,0.532799712,0.631360045,0.670358801
Odocoileus_virginianus,Robinson_47,Robinson,42.109275,-88.880738,43,14,0.825577,-0.000953,17.93000031,47,75000,1119.825203,1243.855208,473.361148,0.375448354,0.490460091,0.593939034,0.626586774
Odocoileus_virginianus,Robinson_48,Robinson,43.065717,-88.835034,43,14,0.815752,0.011805,48.66499996,50,75000,1076.691089,1243.855208,473.361148,0.581897499,0.606036295,0.68704944,0.723154532
Odocoileus_virginianus,Robinson_49,Robinson,42.888889,-88.83606,14,14,0.797051,0.007534,145.9733321,50,75000,1081.131313,1243.855208,473.361148,0.565193376,0.590915365,0.671405755,0.71349998
Odocoileus_virginianus,Robinson_5,Robinson,43.249223,-90.370489,40,14,0.822184,0.001902,9.984999895,50,75000,1055.814889,1243.855208,473.361148,0.622452441,0.636049729,0.654356465,0.611639127
Odocoileus_virginianus,Robinson_50,Robinson,42.284319,-88.763869,25,14,0.814763,0.003544,150.6633358,48,75000,1110.307071,1243.855208,473.361148,0.466327353,0.555155407,0.639136668,0.654963252
Odocoileus_virginianus,Robinson_51,Robinson,42.197157,-88.763883,11,14,0.797866,-0.000626,30.48000097,47,75000,1117.217039,1243.855208,473.361148,0.442768801,0.545812556,0.631163461,0.644726885
Odocoileus_virginianus,Robinson_52,Robinson,43.328084,-88.714276,18,14,0.759513,0.063403,52.88499832,48,75000,1058.684739,1243.855208,473.361148,0.547361747,0.659136029,0.71624783,0.738754592
Odocoileus_virginianus,Robinson_53,Robinson,42.711691,-88.719224,39,14,0.818253,0.007526,109.5699992,50,75000,1076.991935,1243.855208,473.361148,0.557013831,0.610877898,0.676190538,0.705393113
Odocoileus_virginianus,Robinson_54,Robinson,42.624494,-88.717741,36,14,0.817948,0.005747,114.9124994,48,75000,1080.640562,1243.855208,473.361148,0.540791038,0.607862806,0.6697783,0.697806393
Odocoileus_virginianus,Robinson_55,Robinson,42.5371,-88.717629,10,14,0.790635,0.000771,52.17000055,47,75000,1080.879837,1243.855208,473.361148,0.523639034,0.598704162,0.663622375,0.688726579
Odocoileus_virginianus,Robinson_56,Robinson,42.799369,-88.60182,38,14,0.82246,0.002549,27.6449995,50,75000,1072.236,1243.855208,473.361148,0.620860768,0.661581263,0.69735556,0.713487509
Odocoileus_virginianus,Robinson_57,Robinson,42.538718,-88.599538,39,14,0.813013,0.013545,78.16000223,49,75000,1081.449393,1243.855208,473.361148,0.562725918,0.646555813,0.681243947,0.692867355
Odocoileus_virginianus,Robinson_58,Robinson,42.371113,-88.530579,43,14,0.814493,0.010591,68.71000004,48,75000,1091.162602,1243.855208,473.361148,0.578385701,0.655567907,0.682792667,0.675059818
Odocoileus_virginianus,Robinson_59,Robinson,42.974596,-88.483033,30,14,0.786173,0.042766,69.19666672,49,75000,1059.063366,1243.855208,473.361148,0.678024339,0.687140598,0.715419362,0.719857371
Odocoileus_virginianus,Robinson_6,Robinson,42.813256,-90.367793,16,14,0.793371,0.018086,31.73250031,50,75000,1067.878788,1243.855208,473.361148,0.45271303,0.565905869,0.550929632,0.56538861
Odocoileus_virginianus,Robinson_60,Robinson,42.626361,-88.482202,27,14,0.822974,-0.003976,107.5625029,48,75000,1076.457661,1243.855208,473.361148,0.577879847,0.695340111,0.699423496,0.703194322
Odocoileus_virginianus,Robinson_61,Robinson,42.370843,-88.4138,15,14,0.784867,0.026708,147.125,48,75000,1088.936864,1243.855208,473.361148,0.628513898,0.694287674,0.697248733,0.678011608
Odocoileus_virginianus,Robinson_62,Robinson,42.625522,-88.364704,27,14,0.806141,0.014747,52.21000004,48,75000,1074.580321,1243.855208,473.361148,0.626334182,0.724774867,0.708078021,0.703193976
Odocoileus_virginianus,Robinson_63,Robinson,42.88614,-88.247532,32,14,0.821043,0.000804,143.8166656,47,75000,1059.993927,1243.855208,473.361148,0.731972609,0.731598506,0.712679481,0.720160229
Odocoileus_virginianus,Robinson_64,Robinson,42.62604,-88.129363,33,14,0.825224,-0.003536,71.93999863,49,75000,1069.080321,1243.855208,473.361148,0.744757038,0.741069072,0.709725712,0.708352441
Odocoileus_virginianus,Robinson_7,Robinson,43.423423,-90.370254,15,14,0.79132,0.020409,24.92200012,50,75000,1036.605578,1243.855208,473.361148,0.630923278,0.681940389,0.679057109,0.628472437
Odocoileus_virginianus,Robinson_8,Robinson,42.989454,-90.250798,30,14,0.812531,0.011915,23.90750074,50,75000,1047.095808,1243.855208,473.361148,0.552203509,0.59802422,0.595268962,0.592482822
Odocoileus_virginianus,Robinson_9,Robinson,43.162652,-90.251249,34,14,0.806466,0.020946,7.090000153,50,75000,1053.63253,1243.855208,473.361148,0.612469708,0.621613348,0.639676247,0.608817015
Oreamnos_americanus,Shafer_1,Shafer,59.031135,-135.069157,102,22,0.52246,NA,2.059999943,37,71300,596.4361371,743.392507,395.088136,0.790274045,0.80884242,0.828244914,0.827646156
Otospermophilus_beecheyi,Phuong_Central,Phuong,38.429903,-119.968821,61,11,0.732409,0.125774,6.426666737,69,598,1491.032328,1634.311832,428.814105,0.537348773,0.673107191,0.736390556,0.767453757
Otospermophilus_beecheyi,Phuong_Northern,Phuong,40.899071,-121.610755,40,11,0.722408,0.148069,3.079999924,67,598,1567.665298,1634.311832,428.814105,0.555131553,0.593946015,0.687828379,0.70982033
Otospermophilus_beecheyi,Phuong_Southern,Phuong,35.786269,-118.969224,104,11,0.783464,0.069844,9.032500148,57,598,2362.25167,1634.311832,428.814105,0.708586064,0.752116359,0.819899422,0.842561513
Ovis_canadensis,CL127,Epps,34.738281,-115.403272,50,16,0.616832,0.106693,1.039999962,47,74600,3078.360544,1553.49578,286.506522,0.33903323,0.367838843,0.326376431,0.433632005
Ovis_canadensis,Granite133,Epps,34.812898,-115.722981,38,16,0.668677,0.02843,1.039999962,49,74600,2814.814898,1553.49578,286.506522,0.386165377,0.40281123,0.354855056,0.444015845
Ovis_canadensis,HA121,Epps,35.050516,-115.213669,24,16,0.6082,0.109503,1.039999962,52,74600,2830.848889,1553.49578,286.506522,0.152805674,0.25770529,0.351112178,0.436910782
Ovis_canadensis,KD109,Epps,34.941096,-116.357123,32,16,0.600081,0.125906,1.039999962,44,74600,2937.035635,1553.49578,286.506522,0.427036728,0.351620387,0.406619203,0.482004062
Ovis_canadensis,MA126,Epps,34.653091,-115.591954,75,16,0.640406,0.075649,1.039999962,45,74600,3087.932584,1553.49578,286.506522,0.463693322,0.40393844,0.366311291,0.452135845
Ovis_canadensis,Miller_RM,MillerJM,52.133333,-115.133333,276,208,0.671692,NA,1.039999962,45,74600,981.9116667,1553.49578,286.506522,0.733121329,0.760894653,0.782024081,0.7887646
Ovis_canadensis,MM101,Epps,35.0946,-115.786263,73,16,0.550979,0.204647,1.039999962,51,74600,2929.179775,1553.49578,286.506522,0.293306216,0.342911885,0.362481897,0.417042227
Ovis_canadensis,NB179,Epps,34.827318,-116.003266,56,16,0.64026,0.073681,1.039999962,48,74600,3003.092135,1553.49578,286.506522,0.436748485,0.408798534,0.389206727,0.45184027
Ovis_canadensis,NBR,MillerJM,47.380846,-114.2598,216,210,0.6601562,NA,3.416666667,63,74600,1277.815299,1553.49578,286.506522,0.728443929,0.619137779,0.572427519,0.610554026
Ovis_canadensis,NE145,Epps,34.720482,-116.701293,39,16,0.480786,0.30154,2.057500005,53,74600,2628.687783,1553.49578,286.506522,0.320654845,0.469718353,0.493069678,0.553267764
Ovis_canadensis,OE117,Epps,35.254359,-115.791015,26,16,0.54576,0.202178,1.039999962,51,74600,2884.511211,1553.49578,286.506522,0.276002842,0.31134699,0.387731985,0.412396525
Ovis_canadensis,PI113,Epps,35.29047,-115.080251,25,16,0.649706,0.049539,1.383333286,55,74600,2725.620843,1553.49578,286.506522,0.169685444,0.216461394,0.390330682,0.460924624
Ovis_canadensis,PR152,Epps,34.931761,-115.548624,46,16,0.665895,0.034862,1.039999962,49,74600,2815.86637,1553.49578,286.506522,0.241240107,0.332122057,0.33722535,0.428405984
Ovis_canadensis,SB127,Epps,34.638471,-115.748673,59,16,0.58291,0.156986,1.039999962,46,74600,3100.461538,1553.49578,286.506522,0.494480399,0.417835787,0.395227434,0.468952897
Ovis_canadensis,SS117,Epps,35.132746,-116.16678,26,16,0.618738,0.094707,1.039999962,44,74600,3115.121348,1553.49578,286.506522,0.362832086,0.344767751,0.377517544,0.440772528
Ovis_canadensis,WO22,Epps,35.057292,-115.339556,10,16,0.608437,0.08186,1.039999962,50,74600,2759.556793,1553.49578,286.506522,0.188192891,0.287841038,0.353827518,0.43489119
Pekania_pennanti,Bertrand_AD,Bertrand,43.422642,-76.625041,22,16,0.606552,0.089057,42.96500015,47,3750,1014.327416,808.845161,441.231435,0.652495494,0.733878874,0.79502597,0.807214935
Pekania_pennanti,Bertrand_AG,Bertrand,44.095567,-78.959026,16,16,0.594975,0.09233,46.86999989,50,3750,893.1626984,808.845161,441.231435,0.695448652,0.764213424,0.787922822,0.790371661
Pekania_pennanti,Bertrand_AL,Bertrand,44.232334,-80.259665,25,16,0.647773,0.029541,10.78200016,46,3750,842.7265625,808.845161,441.231435,0.589942971,0.666304773,0.728176872,0.734205595
Pekania_pennanti,Bertrand_AQ,Bertrand,44.878952,-79.835946,20,16,0.647421,0.029298,2.055000067,50,3750,898.6705653,808.845161,441.231435,0.737263162,0.763221007,0.792286173,0.788702712
Pekania_pennanti,Bertrand_AS,Bertrand,44.136798,-79.71729,24,16,0.61501,0.083273,118.2099953,47,3750,905.3055556,808.845161,441.231435,0.648468984,0.728105726,0.752715581,0.76219073
Pekania_pennanti,Bertrand_BA,Bertrand,45.764308,-81.583373,22,16,0.649158,0.028737,1.532500029,3,3750,909.0825336,808.845161,441.231435,0.515813968,0.589286487,0.6420628,0.698122332
Pekania_pennanti,Bertrand_BK,Bertrand,45.016088,-81.381036,16,16,0.644984,0.022422,0.519999981,46,3750,917.5626204,808.845161,441.231435,0.418599057,0.332110556,0.520330299,0.674990584
Pekania_pennanti,Bertrand_BL,Bertrand,43.839847,-79.430037,7,16,0.542388,0.139415,2619.997467,48,3750,983.1964286,808.845161,441.231435,0.76375796,0.741042256,0.743194795,0.760161238
Pekania_pennanti,Bertrand_BM,Bertrand,45.227974,-81.666721,26,16,0.634054,0.055063,1.026666641,38,3750,895.6206226,808.845161,441.231435,0.252181313,0.268963065,0.455587967,0.669475522
Pekania_pennanti,Bertrand_BP,Bertrand,44.055975,-82.850039,26,16,0.650823,0.008407,1.772500038,42,3750,999.5944882,808.845161,441.231435,0.461929297,0.503905495,0.659033162,0.745140133
Pekania_pennanti,Bertrand_BR,Bertrand,44.518195,-78.541981,23,16,0.632477,0.056438,39.50999999,51,3750,883.8433269,808.845161,441.231435,0.787812139,0.799981031,0.804045795,0.802303539
Pekania_pennanti,Bertrand_CB,Bertrand,44.561389,-79.247317,20,16,0.620164,0.072001,28.84500027,49,3750,893.5803922,808.845161,441.231435,0.802149342,0.797461503,0.801114126,0.797299958
Pekania_pennanti,Bertrand_CF,Bertrand,44.830975,-81.325039,8,16,0.567449,0.099525,3.764999986,46,3750,923.2315175,808.845161,441.231435,0.534645938,0.44696233,0.526267022,0.672819077
Pekania_pennanti,Bertrand_CM,Bertrand,44.493445,-81.228253,15,16,0.614968,0.062346,8.376666705,47,3750,926.6210938,808.845161,441.231435,0.665407546,0.62734194,0.58327748,0.674909689
Pekania_pennanti,Bertrand_DL,Bertrand,44.261815,-78.193035,20,16,0.599188,0.09775,19.58333397,51,3750,916.2986248,808.845161,441.231435,0.7251687,0.792094421,0.791524321,0.807752088
Pekania_pennanti,Bertrand_DR,Bertrand,44.451197,-78.165285,22,16,0.625559,0.063542,17.45750046,51,3750,894.65625,808.845161,441.231435,0.782823549,0.804880827,0.798341464,0.805581776
Pekania_pennanti,Bertrand_EY,Bertrand,43.939308,-77.533374,20,16,0.558018,0.161074,3.282500029,49,3750,983.761811,808.845161,441.231435,0.622357292,0.643297636,0.77381643,0.815655597
Pekania_pennanti,Bertrand_FL,Bertrand,45.489308,-81.725039,22,16,0.656525,0.01474,0,3,3750,885.0867052,808.845161,441.231435,0.372385421,0.371173321,0.516920147,0.676095718
Pekania_pennanti,Bertrand_FR,Bertrand,44.937682,-79.023954,21,16,0.630132,0.05576,4.085000038,50,3750,847.7167969,808.845161,441.231435,0.734852583,0.770088745,0.790051128,0.795814507
Pekania_pennanti,Bertrand_GA,Bertrand,44.850748,-77.59701,18,16,0.655432,0.017352,1.039999962,51,3750,848.4797688,808.845161,441.231435,0.684603583,0.747367298,0.795474004,0.802910833
Pekania_pennanti,Bertrand_GW,Bertrand,44.079183,-80.017111,20,16,0.61468,0.079942,30.82000065,47,3750,889.843254,808.845161,441.231435,0.528072407,0.688640899,0.720576077,0.741512709
Pekania_pennanti,Bertrand_HH,Bertrand,43.769169,-78.943337,14,16,0.582009,0.113026,0,49,3750,974.2083333,808.845161,441.231435,0.619804746,0.713983967,0.76386385,0.77987853
Pekania_pennanti,Bertrand_KB,Bertrand,44.012968,-78.620577,23,16,0.638573,0.046473,111.5349979,49,3750,921.2862823,808.845161,441.231435,0.723412039,0.727518475,0.790348826,0.796258213
Pekania_pennanti,Bertrand_LB,Bertrand,43.914308,-78.350041,31,16,0.599079,0.113814,3.792500019,49,3750,970.2086614,808.845161,441.231435,0.63078128,0.689265113,0.779683871,0.800070989
Pekania_pennanti,Bertrand_LN,Bertrand,44.54822,-78.917344,19,16,0.641421,0.02899,15.41750002,49,3750,876.7736944,808.845161,441.231435,0.804099274,0.79665777,0.803430483,0.801370451
Pekania_pennanti,Bertrand_MC,Bertrand,44.795467,-81.000854,26,16,0.659177,0.017544,6.78666687,46,3750,914.8414873,808.845161,441.231435,0.614180167,0.531816526,0.627798781,0.704732222
Pekania_pennanti,Bertrand_ML,Bertrand,43.950596,-79.304248,32,16,0.631474,0.063885,1139.912491,49,3750,930.0474308,808.845161,441.231435,0.751570932,0.743575938,0.763675167,0.771769254
Pekania_pennanti,Bertrand_MN,Bertrand,44.65108,-78.134969,24,16,0.587682,0.122206,3.083333333,51,3750,872.9046693,808.845161,441.231435,0.763607062,0.783715419,0.799366479,0.801123636
Pekania_pennanti,Bertrand_MT,Bertrand,44.214178,-77.673109,21,16,0.583699,0.116332,59.20499802,51,3750,942.511811,808.845161,441.231435,0.769700575,0.782029073,0.776431836,0.816962916
Pekania_pennanti,Bertrand_OL,Bertrand,45.673894,-80.491753,15,16,0.637502,0.034891,1.039999962,48,3750,886.7850288,808.845161,441.231435,0.704538474,0.683396934,0.737400684,0.768549214
Pekania_pennanti,Bertrand_OR,Bertrand,44.050771,-80.786659,17,16,0.64388,0.028245,10.08666674,47,3750,880.484252,808.845161,441.231435,0.436416351,0.545611811,0.681498364,0.683448179
Pekania_pennanti,Bertrand_PR,Bertrand,44.043085,-77.332688,48,16,0.516134,0.240289,82.29750037,49,3750,974.5890411,808.845161,441.231435,0.729296969,0.685643594,0.785673088,0.817901486
Pekania_pennanti,Bertrand_RH,Bertrand,44.47748,-77.821478,20,16,0.610694,0.08603,10.65999985,51,3750,905.5697446,808.845161,441.231435,0.778292214,0.806285652,0.79162894,0.812141696
Pekania_pennanti,Bertrand_RO,Bertrand,44.855454,-78.389818,19,16,0.626387,0.058408,1.554999948,49,3750,843.3183594,808.845161,441.231435,0.709443574,0.762235657,0.783142758,0.795318354
Peromyscus_leucopus,A192SITEB,Rogic,45.483545,-73.23101,32,11,0.830294,0.028115,251.6500015,50,18.1,919.7752381,1475.67004,533.052761,0.579473621,0.722593167,0.783091406,0.796957232
Peromyscus_leucopus,A223SITEA,Rogic,45.482063,-73.17459,35,11,0.846961,0.009965,202.3300018,50,18.1,915.026975,1475.67004,533.052761,0.570225843,0.723017816,0.7824777,0.797133251
Peromyscus_leucopus,A224SITEC,Rogic,45.449538,-72.90899,34,11,0.83914,0.018843,39.80500031,51,18.1,894.5791506,1475.67004,533.052761,0.588124661,0.732090225,0.781693599,0.798374529
Peromyscus_leucopus,A294SITEE,Rogic,45.388053,-73.20151,34,11,0.849341,0.006764,83.09000206,51,18.1,918.875969,1475.67004,533.052761,0.575169903,0.734551852,0.784172669,0.798367846
Peromyscus_leucopus,A300SITEF,Rogic,45.423863,-73.06536,35,11,0.855642,-0.00051,91.45166747,51,18.1,906.1348748,1475.67004,533.052761,0.569808829,0.732928479,0.782387625,0.798440886
Peromyscus_leucopus,A301SITED,Rogic,45.495871,-73.31651,31,11,0.816038,0.044096,466.1899948,50,18.1,926.6608863,1475.67004,533.052761,0.612603986,0.721315933,0.783829183,0.796557856
Peromyscus_leucopus,A302SITEI,Rogic,45.520553,-73.20236,35,11,0.832866,0.026126,397.875,50,18.1,917.9055877,1475.67004,533.052761,0.581040432,0.719729608,0.782364416,0.796550008
Peromyscus_leucopus,AP,MunshiSouth,40.753843,-73.73843,9,18,0.789234,0.07534,3583.17334,43,18.1,1292.223005,1475.67004,533.052761,0.602759491,0.714676444,0.758409472,0.766974419
Peromyscus_leucopus,BAC_6,TaylorandHoffmann,39.5126,-84.7077,7,10,0.775652,0.073105,46.57250071,50,18.1,1188.96822,1475.67004,533.052761,0.645950674,0.627737807,0.589119296,0.596669473
Peromyscus_leucopus,BRF,MunshiSouth,41.40806,-74.02167,18,18,0.874176,0.004911,164.6850014,53,18.1,1157.806911,1475.67004,533.052761,0.690780028,0.745753813,0.779821383,0.809681561
Peromyscus_leucopus,CAR_12,TaylorandHoffmann,41.3897,-83.5911,13,10,0.798678,0.078449,211.073342,47,18.1,1142.502058,1475.67004,533.052761,0.453705557,0.514478109,0.596163558,0.64370734
Peromyscus_leucopus,CN,MunshiSouth,40.731466,-73.77423,25,18,0.829065,0.064263,4950.487488,43,18.1,1301.952273,1475.67004,533.052761,0.59955432,0.71730243,0.759914203,0.767549696
Peromyscus_leucopus,CP,MunshiSouth,40.783584,-73.96536,15,18,0.784574,0.101835,9484.625,49,18.1,1312.905618,1475.67004,533.052761,0.579489779,0.756703384,0.785921324,0.786667199
Peromyscus_leucopus,ESGR_12,TaylorandHoffmann,42.4568,-84.014,13,10,0.835908,0.038651,51.49333318,45,18.1,1058.15493,1475.67004,533.052761,0.739431075,0.708317178,0.695400697,0.688119888
Peromyscus_leucopus,FISH_10,TaylorandHoffmann,45.237,-84.4767,11,10,0.837202,0.029456,5.110000134,47,18.1,966.4015595,1475.67004,533.052761,0.823752243,0.825168056,0.774984989,0.742037463
Peromyscus_leucopus,FM,MunshiSouth,40.742059,-73.84216,30,18,0.808506,0.09075,4950.487488,43,18.1,1309.896471,1475.67004,533.052761,0.59328839,0.732374834,0.769837232,0.774239374
Peromyscus_leucopus,FP,MunshiSouth,40.707474,-73.85578,11,18,0.807326,0.06386,4865.193278,12,18.1,1310.995434,1475.67004,533.052761,0.59362523,0.728811817,0.76726672,0.771767866
Peromyscus_leucopus,FT,MunshiSouth,40.631651,-73.894695,18,18,0.745762,0.151651,5786.719971,12,18.1,1303.196078,1475.67004,533.052761,0.598735984,0.724615485,0.76215786,0.767195955
Peromyscus_leucopus,IP,MunshiSouth,40.874296,-73.92473,20,18,0.829573,0.05833,10000,46,18.1,1294.292735,1475.67004,533.052761,0.589462117,0.754804727,0.788431627,0.790642676
Peromyscus_leucopus,JER_11,TaylorandHoffmann,39.5317,-84.6882,12,10,0.805343,0.065213,46.57250071,50,18.1,1186.106918,1475.67004,533.052761,0.635380181,0.623116274,0.584887629,0.59529684
Peromyscus_leucopus,KP,MunshiSouth,40.750393,-73.80723,24,18,0.783214,0.115305,4950.487488,43,18.1,1304.969121,1475.67004,533.052761,0.59674301,0.726910826,0.766612705,0.772370053
Peromyscus_leucopus,MIS_10,TaylorandHoffmann,44.2362,-84.8516,11,10,0.824343,0.043994,9.665000081,49,18.1,977.8543307,1475.67004,533.052761,0.810930802,0.826764197,0.842316505,0.809087841
Peromyscus_leucopus,MR_19,TaylorandHoffmann,40.5237,-84.5754,20,10,0.787574,0.105433,63.38250065,46,18.1,1152.674322,1475.67004,533.052761,0.295082032,0.329070814,0.386837551,0.482218988
Peromyscus_leucopus,NYBG,MunshiSouth,40.862464,-73.87724,33,18,0.815718,0.083747,10000,45,18.1,1295.07561,1475.67004,533.052761,0.584527043,0.750034036,0.784198757,0.786963113
Peromyscus_leucopus,OldOak,MunshiSouth,40.853417,-73.83322,14,18,0.771596,0.112399,10000,44,18.1,1299.296919,1475.67004,533.052761,0.581486457,0.745270102,0.780000932,0.783554242
Peromyscus_leucopus,OS_9,TaylorandHoffmann,45.2555,-84.4117,10,10,0.838302,0.022188,5.110000134,47,18.1,963.688588,1475.67004,533.052761,0.825915767,0.823095261,0.769239521,0.740536492
Peromyscus_leucopus,OT_11,TaylorandHoffmann,45.1099,-84.4132,12,10,0.857262,0.00946,4.860000134,47,18.1,965.672447,1475.67004,533.052761,0.809514263,0.844046955,0.7835034,0.739796523
Peromyscus_leucopus,RIC_11,TaylorandHoffmann,39.538,-84.7941,12,10,0.791325,0.086023,19.36249995,49,18.1,1179.908898,1475.67004,533.052761,0.624410201,0.616638886,0.589339109,0.591922289
Peromyscus_leucopus,RR,MunshiSouth,40.688588,-73.88736,33,18,0.810056,0.090215,7191.146647,12,18.1,1310.536817,1475.67004,533.052761,0.592637133,0.732190872,0.768757274,0.772561371
Peromyscus_leucopus,UMBS_7,TaylorandHoffmann,45.5788,-84.7431,8,10,0.8147,0.037391,12.82666683,46,18.1,966.7760618,1475.67004,533.052761,0.772120129,0.745304343,0.757510763,0.748498054
Peromyscus_leucopus,V264SITEJ,Rogic,45.457053,-72.85867,21,11,0.822048,0.027825,77.93750095,51,18.1,890.5529865,1475.67004,533.052761,0.606847996,0.730995926,0.781809311,0.798417239
Peromyscus_leucopus,V312SITEG,Rogic,45.495704,-73.06766,35,11,0.853836,0.001094,118.0500002,50,18.1,905.8629344,1475.67004,533.052761,0.5613805,0.721687388,0.7815815,0.797211994
Peromyscus_leucopus,V329SITEK,Rogic,45.552697,-73.1515,38,11,0.830042,0.030526,356.3424988,49,18.1,914.7807692,1475.67004,533.052761,0.576859796,0.717231191,0.78108416,0.796120805
Peromyscus_leucopus,V341SITEH,Rogic,45.549523,-73.30384,37,11,0.840053,0.018103,466.1899948,50,18.1,924.5939279,1475.67004,533.052761,0.625901487,0.720123891,0.782673066,0.795861873
Peromyscus_leucopus,VC,MunshiSouth,40.900274,-73.88595,24,18,0.853206,0.035458,7874.296631,46,18.1,1284.552743,1475.67004,533.052761,0.592198695,0.753015675,0.787185773,0.790228547
Peromyscus_leucopus,WEBB_4,TaylorandHoffmann,45.2729,-84.4363,5,10,0.784,0.031729,5.110000134,47,18.1,965.0865385,1475.67004,533.052761,0.825275709,0.817910584,0.769847399,0.741429049
Peromyscus_maniculatus,Ozer_Mainland,Ozer,34.085739,-119.06094,31,10,0.801897,NA,62.40999985,51,20.1,1708.81982,1139.038945,414.072519,0.628323309,0.651387612,0.691360375,0.703395375
Peromyscus_maniculatus,TaylorHoffman_Pman_AL,Taylor,46.6543,-86.1848,19,11,0.76966,0.075541,2.055000067,48,20.1,868.9868173,1139.038945,414.072519,0.621954444,0.629313715,0.557450906,0.625434244
Peromyscus_maniculatus,TaylorHoffman_Pman_AP,Taylor,45.1233,-83.8077,11,11,0.777629,0.030432,6.130000114,47,20.1,976.6666667,1139.038945,414.072519,0.816542151,0.774514374,0.712238083,0.722808779
Peromyscus_maniculatus,TaylorHoffman_Pman_CP,Taylor,46.4159,-84.8332,13,11,0.753283,0.075009,7.650000215,49,20.1,882.2986767,1139.038945,414.072519,0.783713884,0.756772425,0.717380727,0.714231024
Peromyscus_maniculatus,TaylorHoffman_Pman_DA,Taylor,45.9348,-86.7543,14,11,0.780395,0.06408,2.069999933,49,20.1,936.1195446,1139.038945,414.072519,0.765359674,0.724214513,0.68712353,0.698960809
Peromyscus_maniculatus,TaylorHoffman_Pman_GO,Taylor,46.2821,-89.2326,8,11,0.747159,0.07879,1.039999962,48,20.1,880.743833,1139.038945,414.072519,0.776683289,0.778175336,0.791735983,0.792303347
Peromyscus_maniculatus,TaylorHoffman_Pman_MA,Taylor,46.0816,-84.8083,9,11,0.773288,0.050444,1.039999962,49,20.1,901.3143939,1139.038945,414.072519,0.757883044,0.740905325,0.729979159,0.725522439
